Keyword;Potential;Difficulty;"Search Volume";CPC;Competition;"Trend 1 Date";"Trend 1 Search Volume";"Trend 2 Date";"Trend 2 Search Volume";"Trend 3 Date";"Trend 3 Search Volume";"Trend 4 Date";"Trend 4 Search Volume";"Trend 5 Date";"Trend 5 Search Volume";"Trend 6 Date";"Trend 6 Search Volume";"Trend 7 Date";"Trend 7 Search Volume";"Trend 8 Date";"Trend 8 Search Volume";"Trend 9 Date";"Trend 9 Search Volume";"Trend 10 Date";"Trend 10 Search Volume";"Trend 11 Date";"Trend 11 Search Volume";"Trend 12 Date";"Trend 12 Search Volume";"Trend 13 Date";"Trend 13 Search Volume";"Trend 14 Date";"Trend 14 Search Volume";"Trend 15 Date";"Trend 15 Search Volume";"Trend 16 Date";"Trend 16 Search Volume"
"grey nike sweatshirt";LOW;54;3600;0.41;100;2020-04;2400;2020-03;2400;2020-02;3600;2020-01;3600;2019-12;8100;2019-11;6600;2019-10;3600;2019-09;2900;2019-08;2400;2019-07;1900;2019-06;1000;2019-06;1000
"nike dri fit hoodie";LOW;49;3600;0.61;100;2020-04;2900;2020-03;3600;2020-02;4400;2020-01;4400;2019-12;8100;2019-11;6600;2019-10;5400;2019-09;3600;2019-08;2900;2019-07;1900;2019-06;1600;2019-06;1600
"colorful hoodie";LOW;62;3600;0.53;100;2020-04;4400;2020-03;4400;2020-02;3600;2020-01;4400;2019-12;6600;2019-11;5400;2019-10;4400;2019-09;2900;2019-08;2900;2019-07;2400;2019-06;1600;2019-06;1600
"maroon hoodie";LOW;62;3600;0.66;100;2020-04;2400;2020-03;2900;2020-02;3600;2020-01;3600;2019-12;5400;2019-11;5400;2019-10;5400;2019-09;3600;2019-08;3600;2019-07;1900;2019-06;1300;2019-06;1300
"black nike sweater";LOW;54;3600;0.43;100;2020-04;2400;2020-03;2900;2020-02;3600;2020-01;4400;2019-12;6600;2019-11;5400;2019-10;4400;2019-09;3600;2019-08;3600;2019-07;2400;2019-06;1300;2019-06;1300
"nike fleece jacket";LOW;53;2900;0.6;100;2020-04;1600;2020-03;1900;2020-02;2900;2020-01;3600;2019-12;8100;2019-11;8100;2019-10;4400;2019-09;1900;2019-08;1600;2019-07;1300;2019-06;880;2019-05;880;2019-04;1000;2019-03;1600;2019-02;1600;2019-01;1900
"burgundy hoodie";LOW;61;2900;0.76;100;2020-04;1900;2020-03;2400;2020-02;2900;2020-01;3600;2019-12;4400;2019-11;4400;2019-10;4400;2019-09;3600;2019-08;2900;2019-07;1900;2019-06;1000;2019-06;1000
"red nike sweater";LOW;53;2900;0.38;99.9;2020-04;1900;2020-03;2400;2020-02;2900;2020-01;2900;2019-12;6600;2019-11;4400;2019-10;3600;2019-09;2400;2019-08;2400;2019-07;1600;2019-06;1000;2019-06;1000
"sweater hoodie mens";LOW;53;2900;1.14;100;2020-04;1300;2020-03;1600;2020-02;2900;2020-01;3600;2019-12;9900;2019-11;8100;2019-10;4400;2019-09;2900;2019-08;1300;2019-07;880;2019-06;590;2019-06;590
"fleece hoodie mens";LOW;53;2900;1.5;100;2020-04;1300;2020-03;1600;2020-02;2400;2020-01;2900;2019-12;6600;2019-11;6600;2019-10;5400;2019-09;2400;2019-08;1600;2019-07;880;2019-06;720;2019-06;720
"nike zip up hoodie women's";LOW;44;2400;0.58;100;2020-04;2900;2020-03;1900;2020-02;2400;2020-01;2400;2019-12;4400;2019-11;3600;2019-10;2400;2019-09;1900;2019-08;1900;2019-07;1300;2019-06;1000;2019-05;1300;2019-04;1300;2019-03;1900;2019-02;1900;2019-01;2400
